"epoch","hopfield_testset - _step","hopfield_testset - _step__MIN","hopfield_testset - _step__MAX","hopfield_testset - loss_to_report_val","hopfield_testset - loss_to_report_val__MIN","hopfield_testset - loss_to_report_val__MAX"
"0","0","0","0","0.3398415594168257","0.3398415594168257","0.3398415594168257"
"1","2","2","2","0.293539007412458","0.293539007412458","0.293539007412458"
"2","4","4","4","0.2679468557047102","0.2679468557047102","0.2679468557047102"
"3","6","6","6","0.2658768362933161","0.2658768362933161","0.2658768362933161"
"4","8","8","8","0.24026569715464832","0.24026569715464832","0.24026569715464832"
"5","10","10","10","0.23169686266949113","0.23169686266949113","0.23169686266949113"
"6","12","12","12","0.22122844824158613","0.22122844824158613","0.22122844824158613"
"7","14","14","14","0.21163016865660575","0.21163016865660575","0.21163016865660575"
"8","16","16","16","0.22058032853538442","0.22058032853538442","0.22058032853538442"
"9","18","18","18","0.2019599947983624","0.2019599947983624","0.2019599947983624"
"10","20","20","20","0.20891730358398086","0.20891730358398086","0.20891730358398086"
"11","22","22","22","0.1927777632893762","0.1927777632893762","0.1927777632893762"
"12","24","24","24","0.18452436555402585","0.18452436555402585","0.18452436555402585"
"13","26","26","26","0.1843214789241331","0.1843214789241331","0.1843214789241331"
"14","28","28","28","0.17893927380711105","0.17893927380711105","0.17893927380711105"
"15","30","30","30","0.17746851061067326","0.17746851061067326","0.17746851061067326"
"16","32","32","32","0.16741906422996886","0.16741906422996886","0.16741906422996886"
"17","34","34","34","0.17538866992007013","0.17538866992007013","0.17538866992007013"
"18","36","36","36","0.16790378303607092","0.16790378303607092","0.16790378303607092"
"19","38","38","38","0.16729561681614302","0.16729561681614302","0.16729561681614302"
"20","40","40","40","0.16115352316685955","0.16115352316685955","0.16115352316685955"
"21","42","42","42","0.16045333870029893","0.16045333870029893","0.16045333870029893"
"22","44","44","44","0.15712930467221745","0.15712930467221745","0.15712930467221745"
"23","46","46","46","0.1599313542540222","0.1599313542540222","0.1599313542540222"
"24","48","48","48","0.1618202885938136","0.1618202885938136","0.1618202885938136"
